184.63	630.31
209.28	643.96
209.28	663.96
182.99	650.45
184.63	630.31

144.06	631.89
184.63	630.31
182.99	650.45
152.23	651.23
144.06	631.89

111.72	654.36
144.06	631.89
152.23	651.23
129.91	664.3
111.72	654.36

129.91	664.3
129.91	728.22
109.81	728.22
111.72	654.36
129.91	664.3

229.59	728.22
209.28	728.22
209.28	571.5
229.59	571.5
229.59	728.22

308.88	663.84
229.59	663.84
229.59	645.38
308.88	645.38
308.88	663.84

356.4999	650.6063
412.25	571.5
439.59	571.5
370.9999	664.6352
356.4999	650.6063

436.72	728.22
408.63	728.22
330.84	650.5
330.84	625.78
436.72	728.22

330.84	728.22
308.88	728.22
308.88	571.5
330.84	571.5
330.84	728.22

